,z,SNR,GLON,GLAT,Msz,Y500
1011,0.2029999941587448,5.958268165588379,225.48869605102607,29.411925872998964,4.598209381103516,2.555729866027832
1012,0.17059999704360962,5.481842517852783,225.56815363991464,-27.278708332704298,3.544921398162842,1.3951045274734497
1013,-1.0,5.040403842926025,225.76047023303389,-17.35978048083085,0.0,1.187395453453064
1014,0.20600000023841858,5.0798420906066895,225.84792959474643,41.841414805785185,4.042999744415283,4.570555686950684
1015,0.46000000834465027,12.417509078979492,225.93210067913418,-19.995289267614453,10.730866432189941,3.77366304397583
1016,-1.0,4.571474552154541,226.12164425873797,-19.511242262505405,0.0,1.1057993173599243
1017,-1.0,4.658576011657715,226.1573305896353,9.020341464412539,0.0,0.8293052911758423
1018,0.09889999777078629,9.522298812866211,226.16418809956198,-21.95521528956644,3.873213768005371,7.268876552581787
1019,0.14270000159740448,14.557320594787598,226.18286112566992,76.79030790397293,5.947109222412109,5.552945613861084
1020,0.22450000047683716,6.740617275238037,226.75183025499322,48.957417183055476,4.849550724029541,3.950349807739258
1021,0.32647815346717834,5.692901611328125,227.21184349559357,54.79678837621491,4.867527484893799,4.866580009460449
1022,-1.0,4.617829322814941,227.30156749595952,9.006213228047699,0.0,2.0262861251831055
1023,-1.0,4.734147548675537,227.44021770068213,-31.243015805976498,0.0,7.86555290222168
1024,0.28084999322891235,4.595755100250244,227.5931456583664,22.98716475243775,4.768429279327393,2.5303869247436523
1025,0.3188000023365021,5.636506080627441,227.61198200293077,54.87987772282663,5.2758870124816895,1.2718626260757446
1026,-1.0,4.926329135894775,227.6126652507068,-84.72093163463614,0.0,0.9765896201133728
1027,0.21089999377727509,4.584253787994385,227.63616060875643,-52.28543611152756,3.6538779735565186,1.778765082359314
1028,0.46160000562667847,5.576707363128662,227.8902042235809,36.5862541243428,6.387644290924072,1.2358828783035278
1029,0.5450000166893005,11.417516708374023,228.16070022693276,75.20570662628651,10.417825698852539,2.399057626724243
1030,0.31520000100135803,5.751726150512695,228.29598147773302,55.08654581310779,4.511739730834961,7.113614559173584
1031,0.42500001192092896,7.561573505401611,228.30753594202363,-49.029784639429096,7.204823017120361,2.8202269077301025
1032,-1.0,9.082679748535156,228.35078629534328,-66.31450709008246,0.0,28.089506149291992
1033,0.543811023235321,4.584133148193359,228.38125550651736,38.581696218936166,6.150394439697266,1.0563104152679443
1034,0.2700999975204468,6.69323205947876,228.50268434526646,34.95575875144789,5.781797885894775,2.6415672302246094
1035,0.10419999808073044,5.974686145782471,228.62118121303212,68.44092572969065,2.9101765155792236,2.665358066558838
1036,0.17100000381469727,9.644179344177246,229.23191292375986,-17.232303403042707,5.2506184577941895,5.0316691398620605
1037,0.20329239964485168,4.9093708992004395,229.37850793838805,49.70444854893047,3.9115021228790283,1.475285530090332
1038,-1.0,4.668654441833496,229.40225784165997,-15.490379768446843,0.0,1.2153013944625854
